0,0,0
0,0.0625,0
0,0.125,0
0,0.1875,0
0,0.25,0
0,0.3125,0
0,0.375,0
0,0.4375,0
0,0.5,0
0,0.5625,0
0,0.625,0
0,0.6875,0
0,0.75,0
0,0.8125,0
0,0.875,0
0,0.9375,0
0,1,0
0.0625,0,0.0624593
0.0625,0.0625,0.06234
0.0625,0.125,0.061977
0.0625,0.1875,0.0613718
0.0625,0.25,0.0605268
0.0625,0.3125,0.0594451
0.0625,0.375,0.0581312
0.0625,0.4375,0.0565904
0.0625,0.5,0.0548288
0.0625,0.5625,0.0528525
0.0625,0.625,0.0506692
0.0625,0.6875,0.0482869
0.0625,0.75,0.0457149
0.0625,0.8125,0.0429636
0.0625,0.875,0.0400439
0.0625,0.9375,0.0369677
0.0625,1,0.0337469
0.125,0,0.124675
0.125,0.0625,0.124437
0.125,0.125,0.123712
0.125,0.1875,0.122504
0.125,0.25,0.120817
0.125,0.3125,0.118658
0.125,0.375,0.116035
0.125,0.4375,0.11296
0.125,0.5,0.109444
0.125,0.5625,0.105499
0.125,0.625,0.101142
0.125,0.6875,0.0963864
0.125,0.75,0.0912521
0.125,0.8125,0.0857598
0.125,0.875,0.0799317
0.125,0.9375,0.0737911
0.125,1,0.067362
0.1875,0,0.186403
0.1875,0.0625,0.186047
0.1875,0.125,0.184964
0.1875,0.1875,0.183158
0.1875,0.25,0.180637
0.1875,0.3125,0.177408
0.1875,0.375,0.173486
0.1875,0.4375,0.168886
0.1875,0.5,0.163634
0.1875,0.5625,0.157735
0.1875,0.625,0.151222
0.1875,0.6875,0.144112
0.1875,0.75,0.136435
0.1875,0.8125,0.128222
0.1875,0.875,0.119508
0.1875,0.9375,0.110326
0.1875,1,0.100714
0.25,0,0.247404
0.25,0.0625,0.246931
0.25,0.125,0.245494
0.25,0.1875,0.243098
0.25,0.25,0.239751
0.25,0.3125,0.235467
0.25,0.375,0.230258
0.25,0.4375,0.224146
0.25,0.5,0.217194
0.25,0.5625,0.209351
0.25,0.625,0.20072
0.25,0.6875,0.19128
0.25,0.75,0.181087
0.25,0.8125,0.170184
0.25,0.875,0.158617
0.25,0.9375,0.146431
0.25,1,0.133673
0.3125,0,0.307439
0.3125,0.0625,0.306851
0.3125,0.125,0.305065
0.3125,0.1875,0.302088
0.3125,0.25,0.297931
0.3125,0.3125,0.29261
0.3125,0.375,0.286136
0.3125,0.4375,0
0.3125,0.5,0
0.3125,0.5625,0
0.3125,0.625,0
0.3125,0.6875,0.237707
0.3125,0.75,0.225033
0.3125,0.8125,0.211482
0.3125,0.875,0.197107
0.3125,0.9375,0.181964
0.3125,1,0.16611
0.375,0,0.366273
0.375,0.0625,0.365572
0.375,0.125,0.363445
0.375,0.1875,0.359898
0.375,0.25,0.354949
0.375,0.3125,0.34862
0.375,0.375,0.340945
0.375,0.4375,0
0.375,0.5,0
0.375,0.5625,0
0.375,0.625,0
0.375,0.6875,0
0.375,0.75,0.268099
0.375,0.8125,0.251953
0.375,0.875,0.234827
0.375,0.9375,0.216785
0.375,1,0.197898
0.4375,0,0.423676
0.4375,0.0625,0.422865
0.4375,0.125,0.420403
0.4375,0.1875,0.4163
0.4375,0.25,0.410575
0.4375,0.3125,0.403254
0.4375,0.375,0.394378
0.4375,0.4375,0
0.4375,0.5,0
0.4375,0.5625,0
0.4375,0.625,0
0.4375,0.6875,0
0.4375,0.75,0.310116
0.4375,0.8125,0.291437
0.4375,0.875,0.271626
0.4375,0.9375,0.250759
0.4375,1,0.228913
0.5,0,0.479426
0.5,0.0625,0.478506
0.5,0.125,0.475718
0.5,0.1875,0.471072
0.5,0.25,0.464589
0.5,0.3125,0.456294
0.5,0.375,0.446218
0.5,0.4375,0
0.5,0.5,0
0.5,0.5625,0
0.5,0.625,0
0.5,0.6875,0.370688
0.5,0.75,0.350907
0.5,0.8125,0.329774
0.5,0.875,0.307361
0.5,0.9375,0.283751
0.5,1,0.259035
0.5625,0,0.533303
0.5625,0.0625,0.532278
0.5625,0.125,0.529173
0.5625,0.1875,0.524002
0.5625,0.25,0.516785
0.5625,0.3125,0.507551
0.5625,0.375,0.496333
0.5625,0.4375,0.483172
0.5625,0.5,0.468128
0.5625,0.5625,0.451182
0.5625,0.625,0.432624
0.5625,0.6875,0.41228
0.5625,0.75,0.39031
0.5625,0.8125,0.366816
0.5625,0.875,0.341892
0.5625,0.9375,0.315634
0.5625,1,0.288145
0.625,0,0.585097
0.625,0.0625,0.58397
0.625,0.125,0.580561
0.625,0.1875,0.574885
0.625,0.25,0.566963
0.625,0.3125,0.556826
0.625,0.375,0.544514
0.625,0.4375,0.530072
0.625,0.5,0.513556
0.625,0.5625,0.495022
0.625,0.625,0.474586
0.625,0.6875,0.452276
0.625,0.75,0.428187
0.625,0.8125,0.402423
0.625,0.875,0.375086
0.625,0.9375,0.346284
0.625,1,0.316129
0.6875,0,0.634607
0.6875,0.0625,0.633382
0.6875,0.125,0.629682
0.6875,0.1875,0.623522
0.6875,0.25,0.614926
0.6875,0.3125,0.603928
0.6875,0.375,0.59057
0.6875,0.4375,0.574904
0.6875,0.5,0.55699
0.6875,0.5625,0.536899
0.6875,0.625,0.514716
0.6875,0.6875,0.490517
0.6875,0.75,0.464397
0.6875,0.8125,0.436459
0.6875,0.875,0.406815
0.6875,0.9375,0.375581
0.6875,1,0.34288
0.75,0,0.681639
0.75,0.0625,0.68032
0.75,0.125,0.676343
0.75,0.1875,0.669723
0.75,0.25,0.660488
0.75,0.3125,0.648672
0.75,0.375,0.634322
0.75,0.4375,0.617493
0.75,0.5,0.598251
0.75,0.5625,0.576672
0.75,0.625,0.552841
0.75,0.6875,0.526849
0.75,0.75,0.498795
0.75,0.8125,0.468791
0.75,0.875,0.436955
0.75,0.9375,0.403411
0.75,1,0.368291
0.8125,0,0.726009
0.8125,0.0625,0.724601
0.8125,0.125,0.720362
0.8125,0.1875,0.713309
0.8125,0.25,0.70347
0.8125,0.3125,0.690883
0.8125,0.375,0.675596
0.8125,0.4375,0.657671
0.8125,0.5,0.637176
0.8125,0.5625,0.614193
0.8125,0.625,0.588809
0.8125,0.6875,0.561125
0.8125,0.75,0.531248
0.8125,0.8125,0.499295
0.8125,0.875,0.46539
0.8125,0.9375,0.429666
0.8125,1,0.392264
0.875,0,0.767544
0.875,0.0625,0.766052
0.875,0.125,0.761568
0.875,0.1875,0.754109
0.875,0.25,0.743704
0.875,0.3125,0.730395
0.875,0.375,0.714233
0.875,0.4375,0.695281
0.875,0.5,0.673613
0.875,0.5625,0.649314
0.875,0.625,0.622479
0.875,0.6875,0.593212
0.875,0.75,0.561627
0.875,0.8125,0.527848
0.875,0.875,0.492007
0.875,0.9375,0.454244
0.875,1,0.414706
0.9375,0,0.806081
0.9375,0.0625,0.804511
0.9375,0.125,0.799799
0.9375,0.1875,0.791963
0.9375,0.25,0.781034
0.9375,0.3125,0.767054
0.9375,0.375,0.750079
0.9375,0.4375,0.730175
0.9375,0.5,0.707419
0.9375,0.5625,0.6819
0.9375,0.625,0.653717
0.9375,0.6875,0.622982
0.9375,0.75,0.589813
0.9375,0.8125,0.554341
0.9375,0.875,0.516703
0.9375,0.9375,0.477047
0.9375,1,0.435527
1,0,0.841471
1,0.0625,0.839828
1,0.125,0.834906
1,0.1875,0.826723
1,0.25,0.815312
1,0.3125,0.800717
1,0.375,0.782995
1,0.4375,0.762216
1,0.5,0.73846
1,0.5625,0.711821
1,0.625,0.682402
1,0.6875,0.650318
1,0.75,0.615695
1,0.8125,0.578667
1,0.875,0.53938
1,0.9375,0.497987
1,1,0.454649
