0,-0.912565
0.03125,-0.88083
0.0625,-0.848123
0.09375,-0.814447
0.125,-0.77981
0.15625,-0.744223
0.1875,-0.707702
0.21875,-0.670267
0.25,-0.631939
0.28125,-0.592749
0.3125,-0.552728
0.34375,-0.511914
0.375,-0.470349
0.40625,-0.428082
0.4375,-0.385166
0.46875,-0.341659
0.5,-0.297626
0.53125,-0.253135
0.5625,-0.208261
0.59375,-0.163086
0.625,-0.117694
0.65625,-0.0721753
0.6875,-0.0266267
0.71875,0.0188519
0.75,0.0641556
0.78125,0.109175
0.8125,0.153799
0.84375,0.19791
0.875,0.24139
0.90625,0.284119
0.9375,0.325972
0.96875,0.366827
1,0.406558
