0,-0.735462
0.015625,-0.719715
0.03125,-0.703724
0.046875,-0.68749
0.0625,-0.671012
0.078125,-0.654293
0.09375,-0.637331
0.109375,-0.620129
0.125,-0.602687
0.140625,-0.585008
0.15625,-0.567093
0.171875,-0.548945
0.1875,-0.530564
0.203125,-0.511955
0.21875,-0.493119
0.234375,-0.474061
0.25,-0.454782
0.265625,-0.435288
0.28125,-0.415581
0.296875,-0.395666
0.3125,-0.375548
0.328125,-0.355232
0.34375,-0.334722
0.359375,-0.314025
0.375,-0.293145
0.390625,-0.27209
0.40625,-0.250865
0.421875,-0.229478
0.4375,-0.207935
0.453125,-0.186245
0.46875,-0.164414
0.484375,-0.142452
0.5,-0.120366
0.515625,-0.0981651
0.53125,-0.0758592
0.546875,-0.0534574
0.5625,-0.0309697
0.578125,-0.00840618
0.59375,0.0142226
0.609375,0.0369057
0.625,0.0596321
0.640625,0.0823902
0.65625,0.105168
0.671875,0.127954
0.6875,0.150735
0.703125,0.173499
0.71875,0.196233
0.734375,0.218923
0.75,0.241557
0.765625,0.264119
0.78125,0.286597
0.796875,0.308976
0.8125,0.331242
0.828125,0.35338
0.84375,0.375376
0.859375,0.397214
0.875,0.41888
0.890625,0.440357
0.90625,0.461632
0.921875,0.482689
0.9375,0.503511
0.953125,0.524085
0.96875,0.544393
0.984375,0.564421
1,0.584153
