0,-6.13432e-07
0.00195312,3.20122e-06
0.00390625,1.46452e-05
0.00585938,3.37182e-05
0.0078125,6.04198e-05
0.00976562,9.47494e-05
0.0117188,0.000136706
0.0136719,0.000186289
0.015625,0.000243498
0.0175781,0.00030833
0.0195312,0.000380784
0.0214844,0.000460859
0.0234375,0.000548553
0.0253906,0.000643863
0.0273438,0.000746789
0.0292969,0.000857326
0.03125,0.000975474
0.0332031,0.00110123
0.0351562,0.00123459
0.0371094,0.00137555
0.0390625,0.0015241
0.0410156,0.00168026
0.0429688,0.001844
0.0449219,0.00201533
0.046875,0.00219424
0.0488281,0.00238074
0.0507812,0.00257481
0.0527344,0.00277645
0.0546875,0.00298565
0.0566406,0.00320242
0.0585938,0.00342674
0.0605469,0.00365861
0.0625,0.00389803
0.0644531,0.00414499
0.0664062,0.00439949
0.0683594,0.00466151
0.0703125,0.00493106
0.0722656,0.00520813
0.0742188,0.0054927
0.0761719,0.00578478
0.078125,0.00608436
0.0800781,0.00639143
0.0820312,0.00670598
0.0839844,0.00702801
0.0859375,0.00735752
0.0878906,0.00769448
0.0898438,0.0080389
0.0917969,0.00839076
0.09375,0.00875006
0.0957031,0.0091168
0.0976562,0.00949096
0.0996094,0.00987253
0.101562,0.0102615
0.103516,0.0106579
0.105469,0.0110616
0.107422,0.0114728
0.109375,0.0118913
0.111328,0.0123172
0.113281,0.0127504
0.115234,0.013191
0.117188,0.0136389
0.119141,0.0140941
0.121094,0.0145566
0.123047,0.0150265
0.125,0.0155036
0.126953,0.015988
0.128906,0.0164797
0.130859,0.0169786
0.132812,0.0174848
0.134766,0.0179982
0.136719,0.0185189
0.138672,0.0190468
0.140625,0.0195818
0.142578,0.0201241
0.144531,0.0206735
0.146484,0.0212301
0.148438,0.0217939
0.150391,0.0223648
0.152344,0.0229428
0.154297,0.023528
0.15625,0.0241202
0.158203,0.0247196
0.160156,0.025326
0.162109,0.0259395
0.164062,0.0265601
0.166016,0.0271876
0.167969,0.0278223
0.169922,0.0284639
0.171875,0.0291125
0.173828,0.0297681
0.175781,0.0304307
0.177734,0.0311003
0.179688,0.0317767
0.181641,0.0324602
0.183594,0.0331505
0.185547,0.0338477
0.1875,0.0345518
0.189453,0.0352628
0.191406,0.0359806
0.193359,0.0367053
0.195312,0.0374368
0.197266,0.0381751
0.199219,0.0389202
0.201172,0.0396721
0.203125,0.0404307
0.205078,0.0411961
0.207031,0.0419683
0.208984,0.0427471
0.210938,0.0435326
0.212891,0.0443248
0.214844,0.0451237
0.216797,0.0459292
0.21875,0.0467414
0.220703,0.0475602
0.222656,0.0483856
0.224609,0.0492175
0.226562,0.050056
0.228516,0.0509011
0.230469,0.0517527
0.232422,0.0526108
0.234375,0.0534754
0.236328,0.0543465
0.238281,0.0552241
0.240234,0.0561081
0.242188,0.0569985
0.244141,0.0578953
0.246094,0.0587986
0.248047,0.0597082
0.25,0.0606241
0.251953,0.0615464
0.253906,0.062475
0.255859,0.0634099
0.257812,0.0643511
0.259766,0.0652985
0.261719,0.0662522
0.263672,0.0672121
0.265625,0.0681782
0.267578,0.0691505
0.269531,0.070129
0.271484,0.0711136
0.273438,0.0721044
0.275391,0.0731013
0.277344,0.0741042
0.279297,0.0751132
0.28125,0.0761283
0.283203,0.0771494
0.285156,0.0781766
0.287109,0.0792097
0.289062,0.0802488
0.291016,0.0812938
0.292969,0.0823448
0.294922,0.0834017
0.296875,0.0844645
0.298828,0.0855332
0.300781,0.0866077
0.302734,0.0876881
0.304688,0.0887743
0.306641,0.0898663
0.308594,0.090964
0.310547,0.0920675
0.3125,0.0931768
0.314453,0.0942917
0.316406,0.0954124
0.318359,0.0965387
0.320312,0.0976707
0.322266,0.0988083
0.324219,0.0999515
0.326172,0.1011
0.328125,0.102255
0.330078,0.103415
0.332031,0.10458
0.333984,0.105751
0.335938,0.106927
0.337891,0.108109
0.339844,0.109297
0.341797,0.110489
0.34375,0.111688
0.345703,0.112891
0.347656,0.1141
0.349609,0.115314
0.351562,0.116534
0.353516,0.117759
0.355469,0.118989
0.357422,0.120224
0.359375,0.121465
0.361328,0.122711
0.363281,0.123962
0.365234,0.125218
0.367188,0.12648
0.369141,0.127746
0.371094,0.129018
0.373047,0.130294
0.375,0.131576
0.376953,0.132863
0.378906,0.134154
0.380859,0.135451
0.382812,0.136753
0.384766,0.13806
0.386719,0.139371
0.388672,0.140688
0.390625,0.142009
0.392578,0.143336
0.394531,0.144667
0.396484,0.146003
0.398438,0.147344
0.400391,0.148689
0.402344,0.150039
0.404297,0.151394
0.40625,0.152754
0.408203,0.154119
0.410156,0.155488
0.412109,0.156862
0.414062,0.15824
0.416016,0.159623
0.417969,0.161011
0.419922,0.162403
0.421875,0.163799
0.423828,0.165201
0.425781,0.166606
0.427734,0.168017
0.429688,0.169431
0.431641,0.17085
0.433594,0.172274
0.435547,0.173702
0.4375,0.175134
0.439453,0.176571
0.441406,0.178012
0.443359,0.179457
0.445312,0.180906
0.447266,0.18236
0.449219,0.183818
0.451172,0.18528
0.453125,0.186747
0.455078,0.188217
0.457031,0.189692
0.458984,0.191171
0.460938,0.192654
0.462891,0.194141
0.464844,0.195632
0.466797,0.197127
0.46875,0.198626
0.470703,0.20013
0.472656,0.201637
0.474609,0.203148
0.476562,0.204663
0.478516,0.206182
0.480469,0.207705
0.482422,0.209232
0.484375,0.210762
0.486328,0.212297
0.488281,0.213835
0.490234,0.215377
0.492188,0.216923
0.494141,0.218472
0.496094,0.220026
0.498047,0.221583
0.5,0.223143
0.501953,0.224708
0.503906,0.226276
0.505859,0.227847
0.507812,0.229422
0.509766,0.231001
0.511719,0.232583
0.513672,0.234169
0.515625,0.235759
0.517578,0.237352
0.519531,0.238948
0.521484,0.240548
0.523438,0.242151
0.525391,0.243758
0.527344,0.245368
0.529297,0.246981
