0,-0.495197
0.03125,-0.494224
0.0625,-0.491305
0.09375,-0.486449
0.125,-0.479676
0.15625,-0.471012
0.1875,-0.460491
0.21875,-0.448154
0.25,-0.434048
0.28125,-0.41823
0.3125,-0.400761
0.34375,-0.381709
0.375,-0.361149
0.40625,-0.339161
0.4375,-0.315831
0.46875,-0.29125
0.5,-0.265514
0.53125,-0.238724
0.5625,-0.210984
0.59375,-0.182404
0.625,-0.153094
0.65625,-0.123169
0.6875,-0.0927468
0.71875,-0.0619454
0.75,-0.0308857
0.78125,0.000310963
0.8125,0.0315226
0.84375,0.0626272
0.875,0.0935029
0.90625,0.124029
0.9375,0.154086
0.96875,0.183557
1,0.212325
