0,-0.44282
0.0078125,-0.442759
0.015625,-0.442576
0.0234375,-0.442271
0.03125,-0.441844
0.0390625,-0.441295
0.046875,-0.440625
0.0546875,-0.439833
0.0625,-0.438919
0.0703125,-0.437885
0.078125,-0.436729
0.0859375,-0.435453
0.09375,-0.434057
0.101562,-0.432541
0.109375,-0.430906
0.117188,-0.429151
0.125,-0.427277
0.132812,-0.425285
0.140625,-0.423176
0.148438,-0.420949
0.15625,-0.418605
0.164062,-0.416146
0.171875,-0.41357
0.179688,-0.41088
0.1875,-0.408076
0.195312,-0.405158
0.203125,-0.402127
0.210938,-0.398984
0.21875,-0.395729
0.226562,-0.392364
0.234375,-0.38889
0.242188,-0.385306
0.25,-0.381614
0.257812,-0.377816
0.265625,-0.373911
0.273438,-0.3699
0.28125,-0.365786
0.289062,-0.361568
0.296875,-0.357248
0.304688,-0.352827
0.3125,-0.348306
0.320312,-0.343686
0.328125,-0.338968
0.335938,-0.334153
0.34375,-0.329242
0.351562,-0.324238
0.359375,-0.31914
0.367188,-0.31395
0.375,-0.30867
0.382812,-0.303301
0.390625,-0.297843
0.398438,-0.292299
0.40625,-0.286669
0.414062,-0.280956
0.421875,-0.27516
0.429688,-0.269283
0.4375,-0.263326
0.445312,-0.257291
0.453125,-0.251179
0.460938,-0.244992
0.46875,-0.238731
0.476562,-0.232398
0.484375,-0.225994
0.492188,-0.219521
0.5,-0.21298
0.507812,-0.206374
0.515625,-0.199703
0.523438,-0.192969
0.53125,-0.186175
0.539062,-0.179321
0.546875,-0.172409
0.554688,-0.165441
0.5625,-0.158419
0.570312,-0.151345
0.578125,-0.144219
0.585938,-0.137044
0.59375,-0.129822
0.601562,-0.122554
0.609375,-0.115242
0.617188,-0.107889
0.625,-0.100494
0.632812,-0.0930618
0.640625,-0.0855926
0.648438,-0.0780884
0.65625,-0.0705513
0.664062,-0.062983
0.671875,-0.0553853
0.679688,-0.0477602
0.6875,-0.0401095
0.695312,-0.032435
0.703125,-0.0247387
0.710938,-0.0170224
0.71875,-0.00928792
0.726562,-0.00153726
0.734375,0.00622773
0.742188,0.0140051
0.75,0.0217931
0.757812,0.0295897
0.765625,0.037393
0.773438,0.0452011
0.78125,0.0530121
0.789062,0.0608242
0.796875,0.0686353
0.804688,0.0764437
0.8125,0.0842473
0.820312,0.0920443
0.828125,0.0998328
0.835938,0.107611
0.84375,0.115377
0.851562,0.123128
0.859375,0.130864
0.867188,0.138581
0.875,0.146278
0.882812,0.153954
0.890625,0.161606
0.898438,0.169233
0.90625,0.176832
0.914062,0.184402
0.921875,0.191941
0.929688,0.199447
0.9375,0.206918
0.945312,0.214353
0.953125,0.22175
0.960938,0.229106
0.96875,0.23642
0.976562,0.24369
0.984375,0.250915
0.992188,0.258093
1,0.265221
