0,-0.462951
0.015625,-0.462707
0.03125,-0.461975
0.046875,-0.460756
0.0625,-0.459051
0.078125,-0.456862
0.09375,-0.45419
0.109375,-0.451039
0.125,-0.447412
0.140625,-0.443311
0.15625,-0.438741
0.171875,-0.433707
0.1875,-0.428213
0.203125,-0.422265
0.21875,-0.415868
0.234375,-0.40903
0.25,-0.401755
0.265625,-0.394052
0.28125,-0.385929
0.296875,-0.377392
0.3125,-0.368451
0.328125,-0.359114
0.34375,-0.34939
0.359375,-0.339288
0.375,-0.32882
0.390625,-0.317994
0.40625,-0.306821
0.421875,-0.295313
0.4375,-0.28348
0.453125,-0.271334
0.46875,-0.258888
0.484375,-0.246152
0.5,-0.23314
0.515625,-0.219864
0.53125,-0.206338
0.546875,-0.192573
0.5625,-0.178585
0.578125,-0.164386
0.59375,-0.149991
0.609375,-0.135413
0.625,-0.120667
0.640625,-0.105767
0.65625,-0.0907274
0.671875,-0.0755633
0.6875,-0.0602893
0.703125,-0.0449205
0.71875,-0.0294717
0.734375,-0.0139581
0.75,0.00160514
0.765625,0.0172029
0.78125,0.0328198
0.796875,0.0484407
0.8125,0.0640504
0.828125,0.0796335
0.84375,0.0951748
0.859375,0.110659
0.875,0.126072
0.890625,0.141397
0.90625,0.15662
0.921875,0.171726
0.9375,0.1867
0.953125,0.201528
0.96875,0.216196
0.984375,0.230688
1,0.24499
