0,-0.000169522
0.03125,0.000805133
0.0625,0.0037291
0.09375,0.00859095
0.125,0.0153717
0.15625,0.0240449
0.1875,0.0345765
0.21875,0.0469256
0.25,0.0610439
0.28125,0.0768761
0.3125,0.0943606
0.34375,0.113429
0.375,0.134007
0.40625,0.156014
0.4375,0.179364
0.46875,0.203966
0.5,0.229724
0.53125,0.256537
0.5625,0.2843
0.59375,0.312906
0.625,0.342243
0.65625,0.372195
0.6875,0.402646
0.71875,0.433477
0.75,0.464567
0.78125,0.495796
0.8125,0.527041
0.84375,0.55818
0.875,0.589092
0.90625,0.619656
0.9375,0.649752
0.96875,0.679263
1,0.708073
